contractSymbol,expiration,DTE,option_type,strike,spot,bid,ask,mid,contract_cost,volume,open_interest,spread_pct,IV,BS_value,mispricing_vs_mid,delta,gamma,theta_per_day,theta_pct_of_premium,vega_per_vol_point,probability_ITM,probability_touch_approx,expected_move,scenario_spot_1sigma,scenario_value_after_1day,scenario_return_after_1day,technical_score,technical_direction,liquidity_score,decision_score,target_100pct_scenario,within_risk_budget,passes_liquidity_filter,distance_from_spot_pct
QQQ260723P00745000,2026-07-23,0.9189696845949074,put,745.0,705.27001953125,35.69,40.0,37.845,3784.5,2,0,0.11388558594266092,0.4184628466796875,39.676365673483815,0.04839121874709518,-0.9952544103754546,0.0009298243354386363,-0.02912902899681287,0.0007696929316108567,0.004872781968310192,0.9955483078399474,1.0,14.808684755967041,690.4613347752829,54.538608008788856,0.44110471683944663,-95.0,bearish,0.13264301757167385,67.78849435784596,False,False,False,0.056333006321686696
QQQ260723P00751000,2026-07-23,0.9189696845949074,put,751.0,705.27001953125,41.69,46.0,43.845,4384.5,0,0,0.09830083247804772,0.467778759765625,45.6735919736883,0.04170582674622669,-0.9960873455634462,0.0006996292738848683,-0.021694196803242166,0.0004947929479585395,0.004098525456837545,0.9963633900494152,1.0,16.55389061148551,688.7161289197645,62.283813334006595,0.42054540618101477,-95.0,bearish,0.12712395940244037,67.56010176743096,False,False,False,0.06484038623837152
QQQ260723P00727000,2026-07-23,0.9189696845949074,put,727.0,705.27001953125,18.12,21.37,19.745,1974.5,10,11,0.16459863256520638,1.0000000000000003e-05,21.65649608036415,0.09680912030205868,-0.9999874114534201,0.0,0.07995887115585396,0.004049575647295718,0.0,1.0,1.0,0.00035388290438368017,705.2696656483456,21.730278817692692,0.10054590112396511,-95.0,bearish,0.22425170929349203,67.40651110355664,False,False,False,0.030810866571632456
QQQ260723P00735000,2026-07-23,0.9189696845949074,put,735.0,705.27001953125,26.12,29.39,27.755000000000003,2775.5000000000005,10,0,0.11781660961988828,1.0000000000000003e-05,29.6555897506488,0.06847738247698776,-0.9999874114534201,0.0,0.08094506078643698,0.0029164136475026835,0.0,1.0,1.0,0.00035388290438368017,705.2696656483456,29.730278132761214,0.07116837084349537,-95.0,bearish,0.22772923797513966,67.29154309531773,False,False,False,0.042154039793878884
QQQ260723P00734000,2026-07-23,0.9189696845949074,put,734.0,705.27001953125,25.18,28.38,26.78,2678.0,10,0,0.11949215832710976,1.0000000000000003e-05,28.655703041863262,0.07004118901655199,-0.9999874114534201,0.0,0.08082178708261412,0.0030179905557361506,0.0,1.0,1.0,0.00035388290438368017,705.2696656483456,28.730278218377634,0.07282592301634172,-95.0,bearish,0.2256348020911128,67.25968895637384,False,False,False,0.04073614314109797
QQQ260723P00729000,2026-07-23,0.9189696845949074,put,729.0,705.27001953125,19.64,23.34,21.490000000000002,2149.0,12,5,0.17217310376919492,1.0000000000000003e-05,23.65626949793534,0.10080360623244955,-0.9999874114534201,0.0,0.0802054185634997,0.0037322205008608516,0.0,1.0,1.0,0.00035388290438368017,705.2696656483456,23.73027864645985,0.10424749401860622,-95.0,bearish,0.20978362028850633,67.14500016088556,False,False,False,0.03364665987719406
QQQ260723P00724000,2026-07-23,0.9189696845949074,put,724.0,705.27001953125,15.13,18.49,16.81,1680.9999999999998,3,22,0.1998810232004758,1.0000000000000003e-05,18.65683595400742,0.10986531552691381,-0.9999874114534201,0.0,0.07958905004438531,0.004734625225721911,0.0,1.0,1.0,0.00035388290438368017,705.2696656483456,18.730279074541954,0.11423432924104437,-95.0,bearish,0.14764872099940526,65.95885702933785,False,False,False,0.026557176613290157
QQQ260723P00725000,2026-07-23,0.9189696845949074,put,725.0,705.27001953125,15.62,19.39,17.505,1750.5,5,10,0.21536703798914605,1.0000000000000003e-05,19.65672266279296,0.12292046059942652,-0.9999874114534201,0.0,0.07971232374820819,0.004553688874504896,0.0,1.0,1.0,0.00035388290438368017,705.2696656483456,19.730278988925534,0.12712247865898507,-95.0,bearish,0.1125,65.34361296898152,False,False,False,0.02797507326607085
QQQ260723P00730000,2026-07-23,0.9189696845949074,put,730.0,705.27001953125,21.27,24.32,22.795,2279.5,1,5,0.13380127220881774,1.0000000000000003e-05,24.65615620672088,0.08164756335691492,-0.9999874114534201,0.0,0.08032869226732259,0.0035239610558158623,0.0,1.0,1.0,0.00035388290438368017,705.2696656483456,24.730278560843317,0.08489925689156896,-95.0,bearish,0.12024840973897785,65.22739029683184,False,False,False,0.03506455652997498
QQQ260723P00726000,2026-07-23,0.9189696845949074,put,726.0,705.27001953125,16.66,20.37,18.515,1851.5,7,3,0.20037807183364845,1.0000000000000003e-05,20.656609371578497,0.11566888315303792,-0.9999874114534201,0.0,0.07983559745203105,0.004311941531300624,0.0,1.0,1.0,0.00035388290438368017,705.2696656483456,20.730278903309113,0.11964779385952529,-95.0,bearish,0.1025,65.09619921041715,False,False,False,0.029392969918851763
QQQ260723P00739000,2026-07-23,0.9189696845949074,put,739.0,705.27001953125,29.66,33.38,31.520000000000003,3152.0000000000005,0,0,0.11802030456852798,1.0000000000000003e-05,33.65513658579118,0.0677391048791618,-0.9999874114534201,0.0,0.08143815560172853,0.0025836978300040774,0.0,1.0,1.0,0.00035388290438368017,705.2696656483456,33.73027779029542,0.07012302634185952,-95.0,bearish,0.10247461928934004,64.78280891643247,False,False,False,0.047825626405001875
QQQ260723P00733000,2026-07-23,0.9189696845949074,put,733.0,705.27001953125,23.62,27.33,25.475,2547.5,2,0,0.14563297350343463,1.0000000000000003e-05,27.65581633307761,0.08560613672532313,-0.9999874114534201,0.0,0.08069851337879122,0.003167753223897594,0.0,1.0,1.0,0.00035388290438368017,705.2696656483456,27.730278303994055,0.08852907964647905,-95.0,bearish,0.09295878312070671,64.70935866115168,False,False,False,0.03931824648831728
QQQ260723P00732000,2026-07-23,0.9189696845949074,put,732.0,705.27001953125,23.24,26.32,24.78,2478.0,0,0,0.12429378531073453,1.0000000000000003e-05,26.65592962429207,0.07570337466876786,-0.9999874114534201,0.0,0.08057523967496835,0.003251623877117367,0.0,1.0,1.0,0.00035388290438368017,705.2696656483456,26.730278389610476,0.07870372839428863,-95.0,bearish,0.09463276836158185,64.6764973177557,False,False,False,0.03790034983553636
QQQ260723P00731000,2026-07-23,0.9189696845949074,put,731.0,705.27001953125,22.22,25.33,23.775,2377.5,0,0,0.13080967402733962,1.0000000000000003e-05,25.656042915506532,0.07911852431152622,-0.9999874114534201,0.0,0.08045196597114548,0.003383889210142818,0.0,1.0,1.0,0.00035388290438368017,705.2696656483456,25.730278475226896,0.08224094533025861,-95.0,bearish,0.08648790746582549,64.53585889275013,False,False,False,0.03648245318275567
QQQ260723P00728000,2026-07-23,0.9189696845949074,put,728.0,705.27001953125,19.13,22.35,20.740000000000002,2074.0,2,0,0.15525554484088727,1.0000000000000003e-05,22.65638278914969,0.0924003273456937,-0.9999874114534201,0.0,0.08008214485967682,0.003861241314352788,0.0,1.0,1.0,0.00035388290438368017,705.2696656483456,22.730278732076272,0.09596329469991649,-95.0,bearish,0.08093056894889092,64.51142093050039,False,False,False,0.03222876322441337
QQQ260723C00685000,2026-07-23,0.9189696845949074,call,685.0,705.27001953125,20.1,24.6,22.35,2235.0,28,593,0.20134228187919462,0.5709271423339843,21.930750376249648,-0.018758372427308823,0.8498414956477711,0.011547585493401688,-2.6277038483835047,0.11757064198583912,0.08256406030229099,0.8430692026370425,1.0,20.20413553206251,725.4741550633125,40.47420680918003,0.8109264791579431,-95.0,bearish,0.75,54.63352082726875,False,False,False,0.028740792845160512
QQQ260723P00605000,2026-07-23,0.9189696845949074,put,605.0,705.27001953125,0.0,0.02,0.04,4.0,29,313,0.5,0.6718782812500002,1.1848680548346693e-05,-0.9997037829862914,-2.4545903125084944e-06,4.924658408110164e-07,-0.00015128533831031861,0.0037821334577579652,4.143676860368797e-06,2.8813142592792176e-06,5.762628518558435e-06,23.776623756106513,681.4933957751435,0.0,-1.0,-95.0,bearish,0.75,54.33723629170761,False,True,False,0.14217252506762357
QQQ260723P00570000,2026-07-23,0.9189696845949074,put,570.0,705.27001953125,0.0,0.01,0.01,1.0,208,2262,1.0,0.87500125,3.2490196699790064e-06,-0.9996750980330021,-5.457583081042127e-07,8.92725468250092e-08,-4.652924286341267e-05,0.004652924286341267,9.782407817974265e-07,6.810525823551612e-07,1.3621051647103224e-06,30.964798368935053,674.305221162315,0.0,-1.0,-95.0,bearish,0.75,54.328484378188236,False,True,False,0.19179890791495113
QQQ260723P00600000,2026-07-23,0.9189696845949074,put,600.0,705.27001953125,0.0,0.02,0.02,2.0,1195,188,1.0,0.710940390625,1.3608610481237633e-05,-0.9993195694759381,-2.654963767876361e-06,5.017271400162596e-07,-0.00017258445395544158,0.008629222697772079,4.46704110106571e-06,3.1438144314521274e-06,6.287628862904255e-06,25.158965027804303,680.1110545034456,0.0,-1.0,-95.0,bearish,0.75,54.28877064931091,False,True,False,0.14926200833152747
QQQ260723P00625000,2026-07-23,0.9189696845949074,put,625.0,705.27001953125,0.0,0.03,0.02,2.0,774,1277,1.5,0.5625043750000001,3.6543480761671784e-05,-0.9981728259619164,-8.592242067560034e-06,1.9471542686713307e-06,-0.00041912919883732445,0.02095645994186622,1.3716567075473002e-05,9.755335932369686e-06,1.951067186473937e-05,19.906068195352674,685.3639513358974,0.0,-1.0,-95.0,bearish,0.75,54.16563050729999,False,True,False,0.11381459201200783
QQQ260723P00615000,2026-07-23,0.9189696845949074,put,615.0,705.27001953125,0.0,0.04,0.03,3.0,174,4742,1.3333333333333335,0.648441015625,5.847620476742005e-05,-0.9980507931744194,-1.175181392974642e-05,2.2759224016712854e-06,-0.0006511427391866482,0.02170475797288827,1.8481920329729873e-05,1.3573372287774263e-05,2.7146744575548526e-05,22.947218993087827,682.3228005381621,0.0,-1.0,-95.0,bearish,0.75,54.158223887716886,False,True,False,0.12799355853981564
QQQ260723P00630000,2026-07-23,0.9189696845949074,put,630.0,705.27001953125,0.01,0.04,0.025,2.5,132,994,1.2,0.5546919531250001,0.00010206841303929057,-0.9959172634784283,-2.3254926241639826e-05,5.087960911314058e-06,-0.0010648733140373105,0.04259493256149242,3.534392668823284e-05,2.6198318353091294e-05,5.239663670618259e-05,19.629599941013115,685.6404195902369,0.0,-1.0,-95.0,bearish,0.75,53.94957464075214,False,True,False,0.10672510874810393
QQQ260723P00620000,2026-07-23,0.9189696845949074,put,620.0,705.27001953125,0.01,0.06,0.034999999999999996,3.4999999999999996,176,693,1.4285714285714286,0.648441015625,0.00018052690892768342,-0.9948420883163519,-3.447999942054641e-05,6.320437972133233e-06,-0.0018081362539066224,0.0516610358259035,5.132592875933977e-05,3.9517762134163215e-05,7.903552426832643e-05,22.947218993087827,682.3228005381621,0.0,-1.0,-95.0,bearish,0.75,53.859179996983656,False,True,False,0.12090407527591174
QQQ260723P00635000,2026-07-23,0.9189696845949074,put,635.0,705.27001953125,0.01,0.05,0.030000000000000002,3.0000000000000004,431,2175,1.3333333333333333,0.5312546875,0.00016521462779299154,-0.9944928457402337,-3.83608961862858e-05,8.533510271491923e-06,-0.0016380625972000837,0.054602086573336116,5.67740213207961e-05,4.287100593247997e-05,8.574201186495994e-05,18.800195177994436,686.4698243532556,0.0,-1.0,-95.0,bearish,0.75,53.82983655438529,False,True,False,0.09963562548419991
QQQ260723P00535000,2026-07-23,0.9189696845949074,put,535.0,705.27001953125,0.0,0.05,0.01,1.0,9500,9502,5.0,1.2578162109375,4.815302570369698e-05,-0.9951846974296303,-5.139651314679164e-06,5.333445247513714e-07,-0.0005745469837658828,0.05745469837658827,8.401255536708841e-06,6.866189110301809e-06,1.3732378220603618e-05,44.5119653907438,660.7580541405061,0.0,-1.0,-95.0,bearish,0.75,53.80059034001633,False,True,False,0.2414252907622787
QQQ260723C00690000,2026-07-23,0.9189696845949074,call,690.0,705.27001953125,16.01,19.79,17.9,1789.9999999999998,74,560,0.2111731843575418,0.5026905200195313,17.19946828076843,-0.03913585023640054,0.8117530536046403,0.015166829913008766,-2.672084696423762,0.1492784746605454,0.09548049844177632,0.8048819450233412,1.0,17.789358123065423,723.0593776543154,33.0594298512367,0.8468955224154582,-95.0,bearish,0.75,53.792490969964426,False,False,False,0.021651309581256606
QQQ260723P00580000,2026-07-23,0.9189696845949074,put,580.0,705.27001953125,0.0,0.05,0.01,1.0,281,193,5.0,0.914063359375,6.242529449424807e-05,-0.9937574705505752,-8.982160675020645e-06,1.2500138626568347e-06,-0.0007109299864200387,0.07109299864200386,1.430903334287976e-05,1.103103235566182e-05,2.206206471132364e-05,32.347139640632854,672.9228798906172,0.0,-1.0,-95.0,bearish,0.75,53.66429063422707,False,True,False,0.1776199413871432
QQQ260723P00640000,2026-07-23,0.9189696845949074,put,640.0,705.27001953125,0.02,0.07,0.045000000000000005,4.500000000000001,101,727,1.111111111111111,0.51562984375,0.00035436396860317326,-0.9921252451421517,-8.152437138943079e-05,1.7902849493275554e-05,-0.0032369486952844107,0.07193219322854245,0.00011560573311701458,9.04025214532103e-05,0.0001808050429064206,18.247258669315315,687.0227608619347,0.0,-1.0,-95.0,bearish,0.75,53.65748611814365,False,True,False,0.092546142220296
QQQ260723C00692000,2026-07-23,0.9189696845949074,call,692.0,705.27001953125,15.0,17.41,16.205,1620.4999999999998,16,146,0.1487195310089479,0.44788149780273434,15.066858044821856,-0.07023399908535277,0.8053522608529252,0.017375259928121594,-2.435289168305247,0.1502801091209656,0.09745712556919674,0.7991135769066237,1.0,15.849760526214446,721.1197800574645,29.119832444069857,0.7969659021332836,-95.0,bearish,0.764100586238815,53.61625485258767,False,False,False,0.018815516275695
QQQ260723P00595000,2026-07-23,0.9189696845949074,put,595.0,705.27001953125,0.0,0.05,0.01,1.0,1462,257,5.0,0.804689453125,7.108597568740091e-05,-0.99289140243126,-1.1504247870900248e-05,1.797217489667839e-06,-0.0007920510453612998,0.07920510453612997,1.81112369023813e-05,1.3757335217686543e-05,2.7514670435373086e-05,28.476584079879018,676.793435451371,0.0,-1.0,-95.0,bearish,0.75,53.58322410134306,False,True,False,0.1563514915954315
QQQ260723P00585000,2026-07-23,0.9189696845949074,put,585.0,705.27001953125,0.0,0.05,0.01,1.0,420,301,5.0,0.8828136718749999,7.390043502386069e-05,-0.992609956497614,-1.0918075799957019e-05,1.558632267645021e-06,-0.0008268409218424531,0.0826840921842453,1.7231848956845102e-05,1.329055180134166e-05,2.658110360268332e-05,31.241266623274615,674.0287529079753,0.0,-1.0,-95.0,bearish,0.75,53.54842488919358,False,True,False,0.1705304581232393
QQQ260723C00691000,2026-07-23,0.9189696845949074,call,691.0,705.27001953125,14.52,18.86,16.689999999999998,1668.9999999999998,18,594,0.2600359496704614,0.4901174035644532,16.277698271750523,-0.024703518768692256,0.8016520330547746,0.01606018764213842,-2.688639564666125,0.1610928438985096,0.0985757080410195,0.7947404665453861,1.0,17.344417026237693,722.6144365574877,31.614488844258062,0.8942174262587217,-95.0,bearish,0.725,53.28699706698077,False,False,False,0.020233412928475802
QQQ260723C00694000,2026-07-23,0.9189696845949074,call,694.0,705.27001953125,11.74,15.96,13.850000000000001,1385.0000000000002,832,191,0.3046931407942238,0.44482977050781247,13.473264088733572,-0.027201148827901034,0.7695462151874028,0.01930990904738188,-2.661306973346051,0.19215212803942605,0.10757051282683061,0.7627155301886746,1.0,15.741765114363057,721.011784645613,27.01183720447864,0.9503131555580242,-95.0,bearish,0.75,53.209877027099395,False,False,False,0.015979722970133503
QQQ260723P00665000,2026-07-23,0.9189696845949074,put,665.0,705.27001953125,0.03,0.05,0.04,4.0,850,2875,0.5000000000000001,0.335944140625,0.0006917834519371835,-0.9827054137015704,-0.00023065595304538425,7.282454491339395e-05,-0.005582240521785089,0.13955601304462723,0.00030638254263261523,0.00024569176247939215,0.0004913835249587843,11.888488819505444,693.3815307117445,0.0,-1.0,-95.0,bearish,0.75,52.984353704803326,False,True,False,0.05709872590077636
QQQ260723P00660000,2026-07-23,0.9189696845949074,put,660.0,705.27001953125,0.02,0.05,0.035,3.5000000000000004,1622,4225,0.8571428571428571,0.37305314453125,0.0006126711991967515,-0.9824951085943785,-0.00018624313063324112,5.37061863711052e-05,-0.005078295620649878,0.1450941605899965,0.0002509078133472784,0.0001999686661755908,0.0003999373323511816,13.201713027618352,692.0683065036317,0.0,-1.0,-95.0,bearish,0.75,52.92805776742355,False,True,False,0.06418820916468027
QQQ260723C00675000,2026-07-23,0.9189696845949074,call,675.0,705.27001953125,30.73,34.5,32.615,3261.5,1,118,0.11559098574275638,0.5725140405273439,30.879119011435364,-0.053223393793182194,0.9388072885037375,0.00596988600868437,-1.4020484500929093,0.04298784148682843,0.04280271786036557,0.9352667214844183,1.0,20.260293146225237,725.5303126774752,50.530363566644155,0.5492982850419792,-95.0,bearish,0.6180112678215545,52.839336604864364,False,False,False,0.042919759372968436
QQQ260723P00655000,2026-07-23,0.9189696845949074,put,655.0,705.27001953125,0.01,0.05,0.030000000000000002,3.0000000000000004,1801,3187,1.3333333333333333,0.4101621484375,0.0005518312035280581,-0.9816056265490647,-0.00015419770541749922,4.0937302035826184e-05,-0.004680666178962454,0.15602220596541513,0.00021027806036347447,0.0001668934875887434,0.0003337869751774868,14.514937235731258,690.7550822955187,0.0,-1.0,-95.0,bearish,0.75,52.81811581009763,False,True,False,0.07127769242858417
QQQ260723C00695000,2026-07-23,0.9189696845949074,call,695.0,705.27001953125,11.27,15.3,13.285,1328.5,118,484,0.30334964245389545,0.4456842541503906,12.730376288357661,-0.04174811529110567,0.7490801234998701,0.020186740475713647,-2.7885033993156143,0.20989863750964352,0.11267113169591429,0.741916249776911,1.0,15.772003829681443,721.0420233609315,26.042076005125864,0.960261648861563,-95.0,bearish,0.75,52.6827496128522,False,False,False,0.0145618263173527
QQQ260723P00650000,2026-07-23,0.9189696845949074,put,650.0,705.27001953125,0.02,0.07,0.045000000000000005,4.500000000000001,500,8703,1.111111111111111,0.46680220703125,0.0009708417094628496,-0.9784257397897145,-0.00023248000308970717,5.279633441581915e-05,-0.007820855884521855,0.17379679743381898,0.00030864257787122616,0.00025377031614600174,0.0005075406322920035,16.51933207969307,688.7506874515569,0.0,-1.0,-95.0,bearish,0.75,52.64210743198473,False,True,False,0.07836717569248808
QQQ260723P00645000,2026-07-23,0.9189696845949074,put,645.0,705.27001953125,0.01,0.07,0.04,4.0,142,803,1.5,0.5048877636718749,0.0008859255987447578,-0.977851860031381,-0.0001979573525385521,4.201057778060509e-05,-0.007281456001786361,0.18203640004465904,0.0002656272742777565,0.00021785307074591542,0.00043570614149183084,17.867114819598417,687.4029047116516,0.0,-1.0,-95.0,bearish,0.75,52.55899306096833,False,True,False,0.0854566589563921
QQQ260723C00696000,2026-07-23,0.9189696845949074,call,696.0,705.27001953125,10.0,14.4,12.2,1220.0,355,256,0.3606557377049181,0.4329890686035156,11.850807307707043,-0.028622351827291448,0.7338391233127624,0.021423097313624743,-2.7919378472021585,0.22884736452476712,0.11616581898492946,0.7266684250389808,1.0,15.32274291637966,720.5927624476296,24.592815181714172,1.0158045230913255,-95.0,bearish,0.75,52.558591676140786,True,False,False,0.013143929664571896
QQQ260723P00675000,2026-07-23,0.9189696845949074,put,675.0,705.27001953125,0.08,0.1,0.09,9.0,3256,5054,0.22222222222222227,0.28613995117187496,0.0030314267248435778,-0.9663174808350714,-0.0010718012257151359,0.0003543569204452391,-0.01968584151888618,0.21873157243206867,0.0012698095335805732,0.0011244839839614745,0.002248967967922949,10.126003698090752,695.1440158331593,0.0,-1.0,-95.0,bearish,0.75,52.21017395535855,False,True,False,0.042919759372968436
QQQ260723C00697000,2026-07-23,0.9189696845949074,call,697.0,705.27001953125,9.4,13.41,11.405000000000001,1140.5,61,443,0.3516001753616834,0.41522801574707036,10.922180674543142,-0.04233400486250405,0.7195004208449992,0.022927714488561693,-2.7477949424188033,0.24092897346942596,0.1192247934904414,0.7124478520845953,1.0,14.694209619404571,719.9642291506545,22.964281976334746,1.0135275735497364,-95.0,bearish,0.75,52.1381844639959,True,False,False,0.011726033011791093
QQQ260723C00698000,2026-07-23,0.9189696845949074,call,698.0,705.27001953125,8.47,12.7,10.585,1058.5,143,690,0.3996221067548416,0.4115049084472656,10.175654299244343,-0.03867224381253265,0.6974210529967994,0.023967560763603454,-2.8180739031497493,0.2662327730892536,0.12351452224223407,0.6901849331060221,1.0,14.562455216945873,719.8324747481959,21.832527660745995,1.0625911819316007,-95.0,bearish,0.75,51.76697881077191,True,False,False,0.01030813635901029
QQQ260723C00699000,2026-07-23,0.9189696845949074,call,699.0,705.27001953125,7.86,10.74,9.3,930.0000000000001,352,1174,0.30967741935483867,0.34326828613281246,8.642771182804097,-0.07066976528988211,0.702945534631532,0.02849321585389681,-2.3409531382256263,0.25171539120705655,0.12248821780571463,0.6969654260912588,1.0,12.14767780794878,717.4176973391988,18.417750360336868,0.9804032645523513,-95.0,bearish,0.75,51.49984304010362,False,False,False,0.008890239706229486
QQQ260723P00680000,2026-07-23,0.9189696845949074,put,680.0,705.27001953125,0.11,0.15,0.13,13.0,11921,3018,0.30769230769230765,0.260749580078125,0.006976288111313567,-0.946336245297588,-0.0025309341846619458,0.0008504655889540365,-0.039203138330026484,0.30156260253866524,0.0027771512286634704,0.002635546069450421,0.005271092138900842,9.227481871487184,696.0425376597628,0.0,-1.0,-95.0,bearish,0.75,51.41208489600236,False,True,False,0.03583027610906453
QQQ260723C00700000,2026-07-23,0.9189696845949074,call,700.0,705.27001953125,7.06,10.49,8.775,877.5,2127,935,0.39088319088319096,0.36206692626953124,8.201644927452378,-0.06533960940713646,0.6654754025718488,0.02841682443890185,-2.5887133480665168,0.2950100681557284,0.1288497455389532,0.6588435058122556,1.0,12.812929544953347,718.0829490762034,18.083002176629407,1.060740988789676,-95.0,bearish,0.75,50.84004269328567,True,False,False,0.007472343053448793
QQQ260723P00550000,2026-07-23,0.9189696845949074,put,550.0,705.27001953125,0.0,0.05,0.01,1.0,7,129,5.0,1.140629296875,5.186553802737949e-05,-0.9948134461972621,-6.068939242731696e-06,6.892686051752848e-07,-0.0006105587503385375,0.06105587503385375,9.845826664542254e-06,7.877449602638888e-06,1.5754899205277775e-05,40.36492084032399,664.905098690926,0.0,-1.0,-95.0,bearish,0.5875,50.51459879865352,False,True,False,0.22015684097056687
QQQ260723C00701000,2026-07-23,0.9189696845949074,call,701.0,705.27001953125,6.33,9.96,8.145,814.5,440,1288,0.44567219152854526,0.36536279174804687,7.60124588628338,-0.06675925275833272,0.6352890659890748,0.029062791496544758,-2.6916315854758612,0.3304642830541266,0.13297830996310578,0.628386577400045,1.0,12.92956458975285,718.1995841210029,17.19963730593588,1.1116804549951973,-95.0,bearish,0.75,50.21595841742762,True,False,False,0.00605444640066799
QQQ260723C00665000,2026-07-23,0.9189696845949074,call,665.0,705.27001953125,40.0,44.5,42.25,4225.0,151,19,0.10650887573964497,0.6645541357421877,40.69120516143494,-0.03689455239207251,0.962684239282972,0.003461656986227627,-1.1110652245378694,0.026297401764209926,0.02880935682475508,0.9598999167687793,1.0,23.517434767663175,728.7874542989132,63.78750430093271,0.5097634154066915,-95.0,bearish,0.46186390532544375,50.11239186028698,False,False,False,0.05709872590077636
QQQ260723P00525000,2026-07-23,0.9189696845949074,put,525.0,705.27001953125,0.0,0.01,0.01,1.0,2,9476,1.0,1.1875040625,2.4554710050850076e-06,-0.9997544528994915,-3.091181543412474e-07,3.804721132580147e-08,-3.6533687343425995e-05,0.0036533687343425995,5.658184446433932e-07,4.1998517641646356e-07,8.399703528329271e-07,42.023738660491915,663.246280870758,0.0,-1.0,-95.0,bearish,0.525,49.838474712360096,False,True,False,0.2556042572900865
QQQ260723C00693000,2026-07-23,0.9189696845949074,call,693.0,705.27001953125,13.19,17.01,15.100000000000001,1510.0000000000002,6,184,0.25298013245033124,0.46484910156250003,14.453400119589446,-0.04282118413314939,0.7788751249527701,0.018051362682641906,-2.7162152205311516,0.17988180268418222,0.10508510289952215,0.7718967917919788,1.0,16.450215016108178,721.7202345473581,28.720287013867846,0.9020057625078042,-95.0,bearish,0.575,49.694156225716455,False,False,False,0.017397619622914307
QQQ260723C00660000,2026-07-23,0.9189696845949074,call,660.0,705.27001953125,45.0,49.43,47.215,4721.5,23,10,0.09382611458223021,0.7214383325195313,45.65818541842816,-0.032972881109220475,0.9680842636880481,0.002804298639594532,-1.0637074928427308,0.02252901605088914,0.025336267832755128,0.9654163764372421,1.0,25.530469244573087,730.800488775823,70.8005383306106,0.49953485821477495,-95.0,bearish,0.43271735677221224,49.60928355844537,False,False,False,0.06418820916468027
QQQ260723P00555000,2026-07-23,0.9189696845949074,put,555.0,705.27001953125,0.0,0.01,0.01,1.0,1,386,1.0,0.9687503125,2.3418684485251124e-06,-0.9997658131551475,-3.6021391355430167e-07,5.404648231401471e-08,-3.4532299739789305e-05,0.0034532299739789304,6.556898397385512e-07,4.6201620237074996e-07,9.240324047414999e-07,34.28241742100977,670.9876021102402,0.0,-1.0,-95.0,bearish,0.5125,49.59047694058425,False,True,False,0.21306735770666296
QQQ260723P00560000,2026-07-23,0.9189696845949074,put,560.0,705.27001953125,0.0,0.05,0.01,1.0,3,115,5.0,1.0703171484375003,6.22028644664055e-05,-0.9937797135533595,-7.683624488518857e-06,9.199149098715735e-07,-0.0007174582595646844,0.07174582595646845,1.2330460817706643e-05,9.789024827596036e-06,1.9578049655192072e-05,37.8766941100721,667.3933254211779,0.0,-1.0,-95.0,bearish,0.5375,49.40773752093187,False,True,False,0.20597787444275895
QQQ260723C00670000,2026-07-23,0.9189696845949074,call,670.0,705.27001953125,35.0,39.49,37.245000000000005,3724.5000000000005,9,41,0.12055309437508394,0.6026651062011721,35.71726614315446,-0.041018495283811074,0.9568139671471924,0.00429834470950854,-1.1333028035814892,0.03042832067610388,0.03244116590778506,0.953981121193954,1.0,21.32728781531698,726.5973073465669,56.59735779750338,0.5195961282723418,-95.0,bearish,0.4168086320311451,49.1171527128899,False,False,False,0.05000924263687234
QQQ260723C00600000,2026-07-23,0.9189696845949074,call,600.0,705.27001953125,105.0,109.42,107.21000000000001,10721.0,1,34,0.04122749743494079,1.4248075634765625,105.51894876141239,-0.01577326031701909,0.9892136779013361,0.0005640665180054364,-0.8436915326186979,0.007869522736859414,0.010064812745650914,0.9870181557732526,1.0,50.42150387509206,755.6915234063421,155.69156758735664,0.4522112451017315,-95.0,bearish,0.38096562820632407,48.837388752901155,False,False,False,0.14926200833152747
QQQ260723C00610000,2026-07-23,0.9189696845949074,call,610.0,705.27001953125,95.0,99.4,97.2,9720.0,14,1,0.045267489711934214,1.306399952392578,95.53123712746515,-0.017168342310029394,0.987705296188208,0.0006893439893082646,-0.866196083430875,0.008911482339823817,0.011277979866329448,0.9854685242804903,1.0,46.231260943938686,751.5012804751887,141.5013255522291,0.4557749542410401,-95.0,bearish,0.37341563786008225,48.66873478102015,False,False,False,0.13508304180371966
QQQ260723C00590000,2026-07-23,0.9189696845949074,call,590.0,705.27001953125,115.0,119.43,117.215,11721.5,3,4,0.0377937977221346,1.543215174560547,115.50759245372092,-0.014566459465760184,0.9904656231957428,0.00046757822481822856,-0.8210562287319183,0.007004702714941929,0.009036493256131758,0.9883121653270769,1.0,54.611746806245414,759.8817663374954,169.88180962248407,0.4493180021540253,-95.0,bearish,0.26025775284733177,46.438471350698926,False,False,False,0.1634409748593354
QQQ260723P00590000,2026-07-23,0.9189696845949074,put,590.0,705.27001953125,0.0,0.05,0.01,1.0,658,27,5.0,0.8437515624999999,7.276880917542715e-05,-0.9927231190824573,-1.1238597547807554e-05,1.6763259439853597e-06,-0.0008122816963308222,0.08122816963308221,1.7713004073150123e-05,1.3559188206790944e-05,2.7118376413581887e-05,29.858925351576815,675.4110941796732,0.0,-1.0,-95.0,bearish,0.385,46.262989487433316,False,True,False,0.1634409748593354
