contractSymbol,expiration,DTE,option_type,strike,spot,bid,ask,mid,contract_cost,volume,open_interest,spread_pct,IV,BS_value,mispricing_vs_mid,delta,gamma,theta_per_day,theta_pct_of_premium,vega_per_vol_point,probability_ITM,probability_touch_approx,expected_move,scenario_spot_1sigma,scenario_value_after_1day,scenario_return_after_1day,technical_score,technical_direction,liquidity_score,decision_score,target_100pct_scenario,within_risk_budget,breakeven_price,breakeven_move_pct,max_loss_dollars,passes_liquidity_filter,distance_from_spot_pct
QQQ260724C00625000,2026-07-24,1.805637867337963,call,625.0,705.27001953125,80.1,84.51,82.305,8230.5,155,170,0.053581191908146655,1.1467327819824216,81.95794456898784,-0.004216699240777166,0.9383037172783482,0.0021396270436492408,-1.9795423574487534,0.0240513013480196,0.0603738597492799,0.9278857946540262,1.0,56.8835308000917,762.1535503313416,137.20824318113876,0.667070568995064,-95.0,bearish,0.9330235101148167,59.96647687519708,False,False,707.3050000000001,0.002885391995115061,8230.5,True,0.11381459201200783
QQQ260724P00670000,2026-07-24,1.805637867337963,put,670.0,705.27001953125,0.24,0.28,0.26,26.0,1915,9043,0.15384615384615397,0.3857483300781249,0.20709386563468257,-0.20348513217429787,-0.02795245776703291,0.0033529807890429054,-0.3377735089343083,1.2991288805165704,0.03182612431701101,0.029739641035211345,0.05947928207042269,19.134995841968802,686.1350236892812,0.538377271767807,1.0706818144915653,-95.0,bearish,0.8076923076923075,59.928184404494154,True,True,669.74,-0.05037789576659535,26.0,True,0.05000924263687234
QQQ260724P00665000,2026-07-24,1.805637867337963,put,665.0,705.27001953125,0.19,0.21,0.2,20.0,6896,21589,0.09999999999999995,0.411138701171875,0.15092251380844957,-0.24538743095775217,-0.019964586884585096,0.0023705045430171007,-0.27146526958989786,1.3573263479494893,0.023981579662028664,0.021405286510918456,0.04281057302183691,20.394481904310425,684.8755376269396,0.3572474183492389,0.7862370917461945,-95.0,bearish,0.875,59.21135300852634,False,True,664.8,-0.05738230523133259,20.0,True,0.05709872590077636
QQQ260724C00660000,2026-07-24,1.805637867337963,call,660.0,705.27001953125,45.5,49.08,47.29,4729.0,85,193,0.07570310847959395,0.729494892578125,47.00343148960815,-0.006059812019282185,0.906974420781376,0.004597997971221528,-1.7315570822448891,0.03661571330608774,0.08253528703410686,0.8981672485776182,1.0,36.18649945520914,741.4565189864592,81.51597943915647,0.7237466576264848,-95.0,bearish,0.9053711144005075,59.07125451067821,False,False,707.29,0.0028641235453230607,4729.0,True,0.06418820916468027
QQQ260724C00675000,2026-07-24,1.805637867337963,call,675.0,705.27001953125,31.98,34.05,33.015,3301.5,37,248,0.06269877328487042,0.6051064880371095,32.68830458499167,-0.009895363168509141,0.8546467611162297,0.007604822970242215,-1.9593460288678493,0.05934714611139934,0.11323209778646184,0.8447338548537418,1.0,30.016228794025945,735.2862483252759,60.35250160857561,0.8280327611260216,-95.0,bearish,0.921626533393912,58.79562137801256,False,False,708.015,0.0038920986185893014,3301.5,True,0.042919759372968436
QQQ260724P00675000,2026-07-24,1.805637867337963,put,675.0,705.27001953125,0.33,0.38,0.355,35.5,2854,9160,0.1408450704225352,0.36035795898437495,0.2908731246116396,-0.18063908560101516,-0.039948412607017224,0.004815697427710826,-0.4229803385808061,1.1914939114952285,0.042701383459878735,0.04218019008915192,0.08436038017830384,17.87550977962719,687.3945097516228,0.8231098703388682,1.3186193530672345,-95.0,bearish,0.823943661971831,58.40493939500122,True,False,674.645,-0.04342311268470567,35.5,True,0.042919759372968436
QQQ260724C00680000,2026-07-24,1.805637867337963,call,680.0,705.27001953125,27.12,29.27,28.195,2819.5,73,344,0.07625465508068802,0.5505416040039064,27.87037584964935,-0.011513536100395516,0.8331507865141357,0.009154358639036563,-1.9515429854556838,0.069215924293516,0.12401285379136029,0.8233095760230654,1.0,27.309544804282183,732.5795643355322,52.64950172371857,0.8673346949359308,-95.0,bearish,0.90468168114914,58.19156386674849,False,False,708.195,0.004147320016089973,2819.5,True,0.03583027610906453
QQQ260724C00685000,2026-07-24,1.805637867337963,call,685.0,705.27001953125,22.39,24.37,23.380000000000003,2338.0000000000005,79,1536,0.08468776732249787,0.5566450585937501,23.974200007979107,0.025414884857960063,0.7791763342805365,0.010745437225749251,-2.325923467359126,0.09948346738062984,0.14718077471094493,0.7674051342205457,1.0,27.612305876960455,732.8823254082105,47.970537900581576,1.0517766424543016,-95.0,bearish,0.8941402908468776,57.7895847772375,True,False,708.38,0.0044096308968542,2338.0000000000005,True,0.028740792845160512
QQQ260724C00687000,2026-07-24,1.805637867337963,call,687.0,705.27001953125,20.49,22.66,21.575,2157.5,52,508,0.10057937427578224,0.5432784930419923,22.256303746008143,0.03157838915449096,0.7614890190738676,0.011495561583965195,-2.367980358767769,0.10975575243419555,0.15367433421675053,0.7495104589137713,1.0,26.949259127795035,732.219278659045,45.31559941511455,1.1003754074213,-95.0,bearish,0.8742757821552722,57.25567001318092,True,False,708.575,0.004686120744146649,2157.5,True,0.025904999539599016
QQQ260724C00691000,2026-07-24,1.805637867337963,call,691.0,705.27001953125,16.81,18.62,17.715,1771.5,20,352,0.10217329946373142,0.4764456652832031,18.250539758887953,0.03023086417657095,0.7364985835480059,0.013818186844253509,-2.191975386825861,0.1237355566935287,0.16199927684733895,0.7254579047082723,1.0,23.634025381967945,728.904044913218,38.009205489734086,1.145594439160829,-95.0,bearish,0.8722833756703358,56.896432968375734,True,False,708.715,0.004884626275535764,1771.5,True,0.020233412928475802
QQQ260724C00692000,2026-07-24,1.805637867337963,call,692.0,705.27001953125,15.93,17.62,16.775,1677.4999999999998,699,256,0.10074515648286149,0.4598442687988281,17.257997924696383,0.02879272278368905,0.728912699516973,0.014523602681299328,-2.146798687417101,0.12797607674617592,0.16433640139973513,0.7181111087471872,1.0,22.81051526428304,728.080534795533,36.188719246298206,1.1573007002264206,-95.0,bearish,0.8740685543964232,56.82083716358659,True,False,708.775,0.004969700074702654,1677.4999999999998,True,0.018815516275695
QQQ260724C00700000,2026-07-24,1.805637867337963,call,700.0,705.27001953125,10.15,10.74,10.445,1044.5,6216,4119,0.05648635710866442,0.3746400427246094,10.402230418539432,-0.004094742121643735,0.6199265712940927,0.02048883151601221,-2.0060787733777667,0.19206115590021702,0.18887741074908837,0.609869170521099,1.0,18.583970689694354,723.8539902209443,24.050861731144664,1.3026196008755062,-95.0,bearish,0.9293920536141695,56.09041026287325,True,False,710.445,0.007337587484846697,1044.5,True,0.007472343053448793
QQQ260724C00701000,2026-07-24,1.805637867337963,call,701.0,705.27001953125,9.41,9.93,9.67,967.0,508,1358,0.05377456049638051,0.36389796264648444,9.59713765872334,-0.0075348853440184715,0.601704160943421,0.021377833381392153,-1.9742277914126274,0.20416006115952715,0.1914220429980286,0.5918104285131706,1.0,18.051111201780596,723.3211307330306,22.54035437206869,1.3309570188281996,-95.0,bearish,0.9327817993795244,55.8649574051133,True,False,710.67,0.0076566142317222585,967.0,True,0.00605444640066799
QQQ260724C00690000,2026-07-24,1.805637867337963,call,690.0,705.27001953125,17.71,20.68,19.195,1919.5,204,990,0.154727793696275,0.5532881585693359,20.230307305918302,0.05393630142840844,0.7213884243094952,0.01223475444468251,-2.605293150336258,0.13572769733452764,0.1665694178790371,0.7081914332493316,1.0,27.445787286987397,732.7158068182374,42.84116431415066,1.2318918632013887,-95.0,bearish,0.8065902578796562,55.692635937243736,True,False,709.195,0.005565216668870665,1919.5,True,0.021651309581256606
QQQ260724C00694000,2026-07-24,1.805637867337963,call,694.0,705.27001953125,14.2,16.42,15.31,1531.0,24,541,0.14500326583932086,0.46985393432617195,16.026211317622483,0.04678062166051489,0.6949437843108317,0.015029362074450882,-2.31249527541385,0.15104475998784128,0.1737608970805821,0.6832886985927935,1.0,23.307043423475413,728.5770629547254,34.71321729633041,1.267355799890948,-95.0,bearish,0.8187459177008489,55.52095005860076,True,False,709.31,0.005728274783940224,1531.0,True,0.015979722970133503
