Datetime,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Capital Gains,EMA_9,SMA_50,RSI_14,MACD,MACD_SIGNAL,MACD_HIST,BB_MID,BB_UPPER,BB_LOWER,ATR_14,VOL_AVG_20,REL_VOLUME,VWAP,RETURN_1,REALIZED_VOL_20
2026-07-16 11:15:00-04:00,709.4400024414062,710.219970703125,708.9600219726562,710.219970703125,710.219970703125,339347,0.0,0.0,0.0,710.6010111552607,,33.16746340614813,-0.14655164712644364,0.020069114551898623,-0.16662076167834228,710.6723449707031,713.7092922874218,707.6353976539843,1.7354223761435346,396173.95,0.8565606092980116,710.6763263813637,0.0010852892844395168,0.022004853583695225
2026-07-16 11:20:00-04:00,710.239990234375,710.25,709.260009765625,710.1599731445312,710.1599731445312,243800,0.0,0.0,0.0,710.512803553115,,32.98724764223634,-0.1794361088623191,-0.01983193013094492,-0.15960417873137417,710.7608428955078,713.6248296467709,707.8968561442448,1.6821772231600678,369496.8,0.6598162690448199,710.6595609134528,-8.447743103356942e-05,0.02008086892643809
2026-07-16 11:25:00-04:00,710.135009765625,711.6599731445312,710.094970703125,710.594970703125,710.594970703125,316621,0.0,0.0,0.0,710.529236983117,,35.71453700674701,-0.16845477239871798,-0.04955649858449953,-0.11889827381421844,710.9220916748047,713.3313132133528,708.5128701362567,1.673807595891938,350437.4,0.9035023088289091,710.6628950063346,0.0006125346049392633,0.019263697007341762
2026-07-16 11:30:00-04:00,710.5850219726562,711.4000244140625,709.72998046875,711.4000244140625,711.4000244140625,259367,0.0,0.0,0.0,710.7033944693061,,40.53776418650654,-0.09371063985361161,-0.05838732683832194,-0.03532331301528967,711.1005920410156,713.0526160653843,709.1485680166469,1.6735387637076926,334177.15,0.7761362498902153,710.6667917321819,0.0011329290863695274,0.019478938038714987
2026-07-16 11:35:00-04:00,711.3400268554688,712.02001953125,710.7899780273438,711.8099975585938,711.8099975585938,299371,0.0,0.0,0.0,710.9247150871637,,42.887771868405665,-0.0013780841379684716,-0.046985478298251254,0.04560739416028278,711.2323425292968,712.9930315764365,709.4716534821572,1.6418603880075897,323422.4,0.9256347117577508,710.6880274687288,0.0005762905966568699,0.018537654540239895
2026-07-16 11:40:00-04:00,711.75,711.8499755859375,709.969970703125,710.3499755859375,710.3499755859375,181912,0.0,0.0,0.0,710.8097671869185,,37.242830971949545,-0.0454910473175687,-0.046686592102114746,0.001195544784546046,711.2283416748047,712.9966524847107,709.4600308648987,1.6588707090650834,303321.9,0.5997324954116402,710.6885412253991,-0.002051140020038922,0.01915956516126205
2026-07-16 11:45:00-04:00,710.2899780273438,710.3300170898438,709.3499755859375,710.219970703125,710.219970703125,290820,0.0,0.0,0.0,710.6918078901599,,36.77862960614861,-0.08990482909496222,-0.05533023950068424,-0.034574589594277984,711.1203399658203,712.8576834604195,709.3829964712212,1.6118085155604347,292525.3,0.9941704187637788,710.6721176260701,-0.00018301525625485926,0.01617215497982098
2026-07-16 11:50:00-04:00,710.219970703125,711.280029296875,710.2000732421875,710.9099731445312,710.9099731445312,255885,0.0,0.0,0.0,710.7354409410342,,40.983140390682074,-0.06863446531440331,-0.05799108466342806,-0.010643380650975254,711.0615875244141,712.7430403443822,709.380134704446,1.5738190540695107,286843.6,0.8920714981962297,710.6745624092353,0.0009715334260780306,0.01661542356475632
2026-07-16 11:55:00-04:00,710.8499755859375,710.9000244140625,709.7999877929688,710.219970703125,710.219970703125,136476,0.0,0.0,0.0,710.6323468934524,,38.24408671492764,-0.10623042103657099,-0.06763895193805665,-0.03859146909851434,710.9504852294922,712.5437383774255,709.3572320815589,1.54068807531901,272569.5,0.5007016559079428,710.6707514632186,-0.0009705904649982555,0.01675090376823409
2026-07-16 12:00:00-04:00,710.25,710.2999877929688,708.8300170898438,708.9600219726562,708.9600219726562,399237,0.0,0.0,0.0,710.2978819092932,,33.801660042206265,-0.23498406944838734,-0.10110797544012279,-0.13387609400826456,710.8249877929687,712.6177155835169,709.0322600024206,1.5356368344480094,277745.75,1.4374189344031367,710.632299133094,-0.0017740260517052908,0.017200045245125868
2026-07-16 12:05:00-04:00,708.9600219726562,709.3255004882812,708.3400268554688,708.9749755859375,708.9749755859375,342495,0.0,0.0,0.0,710.0333006446222,,33.89979793216219,-0.3319886730482722,-0.14728411496175267,-0.1847045580865195,710.6502380371094,712.4488592592137,708.8516168150051,1.4963394629026159,283537.4,1.20793588429604,710.5891790541292,2.109232230007585e-05,0.016183515077137556
2026-07-16 12:10:00-04:00,708.9057006835938,708.9464721679688,707.760009765625,707.8814086914062,707.8814086914062,1400993,0.0,0.0,0.0,709.602922253979,,30.35564118932153,-0.4914421896997965,-0.21611572990936145,-0.275326459790435,710.4448089599609,712.5040636495908,708.3855542703311,1.4762413455747505,338096.45,4.143767259313134,710.3702921575841,-0.0015424619093606928,0.016771625248547584
2026-07-16 12:15:00-04:00,707.8400268554688,708.3099975585938,707.530029296875,707.97998046875,707.97998046875,328229,0.0,0.0,0.0,709.2783338969333,,31.05533557564469,-0.6029064021064414,-0.2934738643487775,-0.30943253775766394,710.2543090820312,712.4788425155958,708.0297756484666,1.4265075538707506,342398.65,0.9586165132368366,710.3193086999161,0.00013924899867889806,0.01684041492288773
2026-07-16 12:20:00-04:00,707.9500122070312,707.9500122070312,707.1199951171875,707.5103149414062,707.5103149414062,552748,0.0,0.0,0.0,708.924730105828,,29.532865338898688,-0.7208313809356923,-0.3789453676661605,-0.34188601326953183,710.0300750732422,712.4064859443704,707.653664202114,1.3860416822773043,358452.1,1.5420414610487707,710.2240198710184,-0.0006633881469823022,0.016762387884515065
2026-07-16 12:25:00-04:00,707.510009765625,717.739990234375,707.260009765625,707.9600219726562,707.9600219726562,465129,0.0,0.0,0.0,708.7317884791937,,32.923705542241436,-0.7691340783125042,-0.45698310979542933,-0.3121509685170749,709.8560760498046,712.3026391327717,707.4095129668376,2.0356087384539254,373212.1,1.2462859591101147,710.2453072771486,0.000635619045762148,0.0169937344792405
2026-07-16 12:30:00-04:00,707.969970703125,708.9299926757812,707.8400268554688,708.3699951171875,708.3699951171875,273955,0.0,0.0,0.0,708.6594298067926,,35.94959465119213,-0.7655086008724084,-0.5186882080108252,-0.2468203928615832,709.7625762939454,712.2850574908999,707.2400950969908,1.968062815729538,369234.65,0.7419536600912183,710.215137753513,0.0005790908127678573,0.016333913245517313
2026-07-16 12:35:00-04:00,708.311279296875,708.47998046875,707.7301025390625,707.7899780273438,707.7899780273438,176584,0.0,0.0,0.0,708.4855394509029,,33.6376389185678,-0.8002135519152489,-0.5749932767917099,-0.22522027512353904,709.5888244628907,712.1518143528982,707.0258345728831,1.881049609583678,355031.7,0.4973753047967266,710.1922826162465,-0.0008188052766799903,0.015388038443153505
2026-07-16 12:40:00-04:00,707.8250122070312,708.52001953125,707.6400146484375,707.8499755859375,707.8499755859375,369695,0.0,0.0,0.0,708.35842667791,,34.10968518925263,-0.8134986678370524,-0.6226943550007784,-0.19080431283627397,709.4450744628906,712.0590392933306,706.8311096324506,1.8095464148143081,362900.95,1.0187214996268266,710.1459983973194,8.476745991936596e-05,0.015304923022188518
2026-07-16 12:45:00-04:00,707.7999877929688,708.1400146484375,707.2750244140625,707.5599975585938,707.5599975585938,234530,0.0,0.0,0.0,708.1987408540467,,32.89190754120986,-0.8377687446825348,-0.6657092329371297,-0.17205951174540512,709.3085754394531,712.0152735721523,706.6018773067539,1.7420781162115004,360870.8,0.6499001858837014,710.1130711320287,-0.00040966029150979466,0.015249803329799963
2026-07-16 12:50:00-04:00,707.5900268554688,708.5999755859375,707.3410034179688,708.489990234375,708.489990234375,222879,0.0,0.0,0.0,708.2569907301124,,40.258483184903525,-0.7730490900725044,-0.6871772043642047,-0.08587188570829973,709.2605743408203,711.9894960757603,706.5316526058804,1.7075705484798753,354503.65,0.6287072079511734,710.0886061435982,0.0013143658191392404,0.015668742330110706
2026-07-16 12:55:00-04:00,708.489990234375,709.2000122070312,708.469970703125,708.8671264648438,708.8671264648438,271776,0.0,0.0,0.0,708.3790178770588,,42.991448836360135,-0.6834481902686775,-0.6864314015450994,0.002983211276421871,709.1929321289062,711.8902611652529,706.4956030925596,1.637747045296045,351125.1,0.7740147315016785,710.0700598236022,0.0005323098924008285,0.01524652443155726
2026-07-16 13:00:00-04:00,708.9299926757812,708.9400024414062,707.6199951171875,708.364990234375,708.364990234375,203774,0.0,0.0,0.0,708.3762123485221,,40.34504499628718,-0.6455159231633161,-0.6782483058687427,0.032732382705426666,709.1031829833985,711.7852396913756,706.4211262754213,1.615051350933381,349123.8,0.5836726112628242,710.0505674066956,-0.0007083643911841575,0.015400927235618039
2026-07-16 13:05:00-04:00,708.3099975585938,708.7650146484375,707.6400146484375,708.5399780273438,708.5399780273438,179475,0.0,0.0,0.0,708.4089654842866,,41.69206054814762,-0.5944814634772229,-0.6614949373904387,0.06701347391321588,709.0004333496094,711.6022696396534,706.3985970595653,1.580047683009568,342266.5,0.5243720901695024,710.0338175705481,0.00024703054976060734,0.015222042577777272
2026-07-16 13:10:00-04:00,708.5399780273438,708.75,707.6077880859375,707.6749877929688,707.6749877929688,124379,0.0,0.0,0.0,708.262169946023,,37.21831822308469,-0.6167245526366969,-0.6525408604396904,0.0358163078029935,708.8141815185547,711.2288340466234,706.399528990486,1.548773699513349,335517.1,0.370708378201886,710.0203778406086,-0.0012208065334340379,0.014891837487218318
2026-07-16 13:15:00-04:00,707.7177124023438,708.1900024414062,707.4199829101562,707.8900146484375,707.8900146484375,227856,0.0,0.0,0.0,708.1877388865059,,38.971458943600545,-0.6099701348451845,-0.6440267153207893,0.03405658047560478,708.6181823730469,710.6313188072619,706.605045938832,1.4931484017802528,331941.35,0.6864345162180006,709.9940791051988,0.0003038497321197209,0.014718815014425957
2026-07-16 13:20:00-04:00,707.9299926757812,708.0900268554688,707.469970703125,707.47998046875,707.47998046875,164900,0.0,0.0,0.0,708.0461872029548,,36.85784432921829,-0.6304362647572361,-0.6413086252080786,0.0108723604508425,708.4746826171875,710.3798410755797,706.5695241587952,1.4307846696776456,331090.75,0.49805076100736734,709.9741148107626,-0.0005792343036384873,0.013214368289499234
2026-07-16 13:25:00-04:00,707.4500122070312,708.97998046875,707.3499755859375,708.739990234375,708.739990234375,503578,0.0,0.0,0.0,708.1849478092388,,46.46613761648478,-0.5387729235302459,-0.6208014848725121,0.08202856134226622,708.40068359375,710.1363669909944,706.6650001965057,1.4450146849015637,341728.65,1.473619493127076,709.932594393045,0.0017809829258916832,0.014973783493650392
2026-07-16 13:30:00-04:00,708.7899780273438,709.010009765625,707.530029296875,707.7000122070312,707.7000122070312,152363,0.0,0.0,0.0,708.0879606887974,,40.93003761712324,-0.5437782632285462,-0.6053968405437189,0.06161857731517273,708.240185546875,709.5624713071281,706.9178997866218,1.4475122408907377,336552.55,0.45271681940903435,709.9183167795402,-0.001467361855791216,0.015152173656681697
2026-07-16 13:35:00-04:00,707.7000122070312,707.8800048828125,707.1799926757812,707.25,707.25,279945,0.0,0.0,0.0,707.920368551038,709.6452099609374,38.77711856593116,-0.5774013320633458,-0.5997977388476443,0.02239640678429855,708.0916870117187,709.1272622153912,707.0561118080462,1.3941193813293458,343726.0,0.8144423174272531,709.8836665138564,-0.0006358798915769848,0.014979565605052836
2026-07-16 13:40:00-04:00,707.25,707.25,706.3099975585938,706.5900268554688,706.5900268554688,517596,0.0,0.0,0.0,707.6543002119242,709.5527099609375,35.80278912395215,-0.649811550434265,-0.6098005011649685,-0.04001104926929644,707.9731872558593,709.1205506499081,706.8258238618106,1.3616824570491246,349643.95,1.4803516548763391,709.8039659024427,-0.0009331539689377832,0.01408509692717287
2026-07-16 13:45:00-04:00,706.5999755859375,707.1798706054688,706.0399780273438,706.9349975585938,706.9349975585938,326585,0.0,0.0,0.0,707.5104396812582,709.4894104003906,38.45991577474197,-0.6716189127212147,-0.6221641834762177,-0.04945472924499694,707.8711883544922,709.006828813585,706.7355478953995,1.3458403228402587,348848.45,0.9361801664877685,709.7557345388416,0.0004882190379338347,0.014264309267041692
2026-07-16 13:50:00-04:00,706.9400024414062,707.1799926757812,706.4400024414062,706.8298950195312,706.8298950195312,218264,0.0,0.0,0.0,707.3743307489128,709.4582080078125,37.94461367965435,-0.6894349243217448,-0.6356183316453232,-0.05381659267642158,707.8186126708985,709.0415026549676,706.5957226868293,1.3025653165213116,289712.0,0.7533826696857568,709.7253490824315,-0.00014867355474756927,0.013275242188408032
2026-07-16 13:55:00-04:00,706.7999877929688,706.8099975585938,706.1199951171875,706.6099853515625,706.6099853515625,484258,0.0,0.0,0.0,707.2214616694428,709.4430078125,36.83262081673758,-0.7130791812904818,-0.651110501574355,-0.06196867971612674,707.750112915039,709.0781336728204,706.4220921572577,1.2602320726514857,297513.45,1.627684395444979,709.653325453007,-0.00031112106253328164,0.013275550220042025
2026-07-16 14:00:00-04:00,706.5900268554688,706.97998046875,706.260009765625,706.3599853515625,706.3599853515625,218364,0.0,0.0,0.0,707.0491664058668,709.4136071777343,35.55689863438833,-0.7434206455104686,-0.6695725303615777,-0.07384811514889089,707.6925964355469,709.1504705269421,706.2347223441517,1.2216419748281653,280794.25,0.7776654970676928,709.622094441676,-0.000353801963151712,0.013145058498987958
2026-07-16 14:05:00-04:00,706.3499755859375,706.7100219726562,706.0599975585938,706.360595703125,706.360595703125,939670,0.0,0.0,0.0,706.9114522653185,709.3573193359375,35.562766566848595,-0.7586717288002092,-0.6873923700493041,-0.07127935875090508,707.6126251220703,709.1747893673082,706.0504608768324,1.1808121490591892,304521.3,3.085728321795553,709.4880790474775,8.640800372994306e-07,0.012876432928277564
2026-07-16 14:10:00-04:00,706.3699951171875,707.4334106445312,706.3400268554688,706.3599853515625,706.3599853515625,405461,0.0,0.0,0.0,706.8011588825674,709.2759191894531,35.559279612103325,-0.7620234405757174,-0.7023185841545868,-0.05970485642113055,707.5121246337891,709.12428317238,705.8999660951981,1.1745672662022828,311096.6,1.3033282909552855,709.4394630116341,-8.640792906744466e-07,0.012625247961876309
2026-07-16 14:15:00-04:00,706.3798828125,707.3963012695312,706.0,707.1900024414062,707.1900024414062,235986,0.0,0.0,0.0,706.8789275943352,709.172119140625,43.65080083098693,-0.6897532082690532,-0.6998055089774802,0.010052300708426998,707.4821258544922,709.0948153739652,705.8694363350193,1.190405409297209,314066.7,0.7513881605404202,709.4134660224368,0.0011750624427437906,0.013178761559087334
2026-07-16 14:20:00-04:00,707.1900024414062,708.0599975585938,707.1300048828125,707.72998046875,707.72998046875,237041,0.0,0.0,0.0,707.0491381692182,709.0850183105468,48.20711469481044,-0.5821956256964995,-0.676283532321284,0.0940879066247845,707.4761260986328,709.0841830612163,705.8680691360493,1.1718044997603547,307434.0,0.7710305301300442,709.3956778576799,0.0007635543849313642,0.013482176746467284
2026-07-16 14:25:00-04:00,707.719970703125,707.985595703125,707.030029296875,707.2100219726562,707.2100219726562,146046,0.0,0.0,0.0,707.0813149299058,708.9803784179687,44.47766194899962,-0.5327703270648954,-0.6475808912700063,0.11481056420511093,707.458627319336,709.0702655425794,705.8469890960926,1.1563589216524723,303009.8,0.4819844110652527,709.38347325857,-0.0007346848521937455,0.013658770280090153
2026-07-16 14:30:00-04:00,707.0999755859375,707.0999755859375,706.47998046875,706.6300048828125,706.6300048828125,682905,0.0,0.0,0.0,706.9910529204872,708.8835791015625,40.695523648452685,-0.5342445153373774,-0.6249136160834806,0.09066910074610324,707.3656280517578,708.9427657894007,705.7884903141148,1.1259076775277421,326011.1,2.094729289892277,709.3095815466489,-0.0008201482895079382,0.012967973782679408
2026-07-16 14:35:00-04:00,706.5599975585938,706.5601196289062,706.0499877929688,706.1508178710938,706.1508178710938,549707,0.0,0.0,0.0,706.8230059106085,708.7571960449219,37.83320781294478,-0.5675369940888686,-0.6134382916845582,0.045901297595689616,707.2298126220703,708.7324214793057,705.7272037648349,1.0869154926931712,339907.65,1.61722456084763,709.2424176764619,-0.0006781300092093545,0.012857992072884683
2026-07-16 14:40:00-04:00,706.1699829101562,706.7354736328125,705.5,706.4600219726562,706.4600219726562,291593,0.0,0.0,0.0,706.750409123018,708.6465966796875,40.730085154655306,-0.5624873326545412,-0.6032480998785548,0.04076076722401356,707.1345642089843,708.577593738672,705.6915346792966,1.0975267884159803,344298.6,0.8469189244452345,709.2077237150074,0.0004378726098408503,0.01289073859680443
2026-07-16 14:45:00-04:00,706.364990234375,706.8099975585938,706.0900268554688,706.5700073242188,706.5700073242188,202442,0.0,0.0,0.0,706.7143287632582,708.542197265625,41.76951772256958,-0.543347172914423,-0.5912679144857285,0.047920741571305436,707.0360656738281,708.3445891443473,705.727542203309,1.0705584966094817,345446.95,0.586029200720979,709.1861527686381,0.00015568517416642003,0.012858936148255845
2026-07-16 14:50:00-04:00,706.5700073242188,706.75,705.8049926757812,705.8200073242188,705.8200073242188,237514,0.0,0.0,0.0,706.5354644754503,708.4186975097656,37.00388626576445,-0.5819883905205643,-0.5894120096926957,0.007423619172131413,706.9433166503907,708.3187945435503,705.567838757231,1.0615905557244294,351103.7,0.6764782028785228,709.1579095853936,-0.0010614659442456098,0.012692485269501045
2026-07-16 14:55:00-04:00,705.8200073242188,706.0800170898438,705.5399780273438,705.8099975585938,705.8099975585938,240572,0.0,0.0,0.0,706.390371092079,708.3060974121094,36.94330420284258,-0.6064290022502519,-0.592815408204207,-0.013613594046044897,706.8393157958984,708.2272314044626,705.4514001873342,1.0243368776369701,351739.5,0.6839493431929027,709.1269126428497,-1.4181753876574277e-05,0.012597848175687954
2026-07-16 15:00:00-04:00,705.77001953125,706.5599975585938,705.5999755859375,706.2105712890625,706.2105712890625,349657,0.0,0.0,0.0,706.3544111314758,708.2255090332031,41.09916874700635,-0.5867121582718937,-0.5915947582177443,0.0048825999458506075,706.775845336914,708.1568483876742,705.3948422861538,1.019742955852633,360977.35,0.9686397221321504,709.0870331534888,0.0005675376260669829,0.01273271644475031
2026-07-16 15:05:00-04:00,706.2000732421875,706.5150146484375,705.0499877929688,705.1500244140625,705.1500244140625,506378,0.0,0.0,0.0,706.1135337879931,708.1032092285157,34.59772507337277,-0.6491803399608216,-0.6031118745663598,-0.046068465394461744,706.5963470458985,707.835450180949,705.357243910848,1.0515489486823557,361117.35,1.4022533118389355,709.0207097476844,-0.0015017431317463359,0.011620051378954447
2026-07-16 15:10:00-04:00,705.1099853515625,705.4400024414062,704.9299926757812,705.0999755859375,705.0999755859375,514759,0.0,0.0,0.0,705.9108221475819,707.9907092285156,34.32179723712197,-0.6947170801092852,-0.621432915674945,-0.07328416443434027,706.4663452148437,707.759397737613,705.1732926920745,1.0128675784639731,379237.15,1.35735383519257,708.9479955831048,-7.097614180273659e-05,0.010706824957675014
2026-07-16 15:15:00-04:00,705.0700073242188,705.1699829101562,704.219970703125,704.643798828125,704.643798828125,434686,0.0,0.0,0.0,705.6574174836907,707.8777856445313,31.83002216076541,-0.7588671782265237,-0.6489197681852608,-0.10994741004126296,706.33603515625,707.8008129834465,704.8712573290535,1.0083779090759215,386974.2,1.1232945245445303,708.8812017407153,-0.0006469674849065576,0.010713104675826254
2026-07-16 15:20:00-04:00,704.6199951171875,705.0800170898438,704.239990234375,704.3099975585938,704.3099975585938,514583,0.0,0.0,0.0,705.3879334986713,707.7749853515625,30.107544243930292,-0.8271071890989106,-0.6845572523679908,-0.14254993673091976,706.2220336914063,707.9254573204164,704.5186100623962,0.9963528338182664,386823.55,1.330278365937131,708.8023360446158,-0.00047371632317827483,0.010406945439919225
2026-07-16 15:25:00-04:00,704.3200073242188,704.5999755859375,703.5900268554688,704.2899780273438,704.2899780273438,410838,0.0,0.0,0.0,705.1683424044058,707.6563854980469,30.002680013125214,-0.8727428617727355,-0.7221943742489398,-0.15054848752379568,706.0897827148438,707.9543456929403,704.2252197367472,0.9973239692933009,391036.2,1.05063930142529,708.7359150049103,-2.8424317870534566e-05,0.010137313821379536
2026-07-16 15:30:00-04:00,704.2899780273438,704.8300170898438,703.5601196289062,704.2899780273438,704.2899780273438,827808,0.0,0.0,0.0,704.9926695289935,707.5389855957031,30.002680013125214,-0.8985515185767099,-0.757465803114494,-0.14108571546221593,705.9627868652344,707.9503455320255,703.9752281984433,1.0167935044107437,421513.4,1.9638948607565025,708.6095622167768,0.0,0.010158525604044297
2026-07-16 15:35:00-04:00,704.280029296875,704.6300048828125,703.5599975585938,704.3699951171875,704.3699951171875,738227,0.0,0.0,0.0,704.8681346466323,707.4144860839843,31.114861831077462,-0.9021489431669352,-0.7864024311249822,-0.11574651204195296,705.8507873535157,707.9301713550469,703.7714033519844,1.020594491539887,434211.85,1.7001539686215381,708.5017340239185,0.00011361384137242858,0.010197496394126055
2026-07-16 15:40:00-04:00,704.3499755859375,704.5700073242188,703.5700073242188,703.5900268554688,703.5900268554688,830680,0.0,0.0,0.0,704.6125130883996,707.2582861328125,26.667034113775884,-0.9569062289725707,-0.8205031906945,-0.13640303827807077,705.712289428711,707.9964659128703,703.4281129445516,1.0191234564298952,464827.65,1.787070971358954,708.379133761003,-0.0011073274942510203,0.010725952355643768
2026-07-16 15:45:00-04:00,703.5999755859375,703.6799926757812,702.6099853515625,702.9199829101562,702.9199829101562,1301679,0.0,0.0,0.0,704.2740070527509,707.0804858398437,23.552278052506082,-1.0423531211361023,-0.8648731767828205,-0.17747994435328185,705.5402587890625,708.1043217720057,702.9761958061192,1.0227580184148135,482928.1,2.6953888166789217,708.165922539543,-0.0009523215505300442,0.011023190220394292
